FechaHora,Pitch,Roll,Latitud,Longitud,Velocidad,Rumbo
2025-06-25 00:53:03,11.8,1.2,-12.00193,-77.504813,13.3,342.3
2025-06-25 00:53:18,12.7,-0.5,-12.001702,-77.504952,13.3,339.8
2025-06-25 00:53:34,12.8,-1.0,-12.00145,-77.50512,13.4,337.7
2025-06-25 00:53:49,11.8,0.2,-12.00122,-77.505272,13.2,337.9
2025-06-25 00:54:05,11.9,1.9,-12.000968,-77.50544,13.3,336.8
2025-06-25 00:54:19,12.8,-1.4,-12.000728,-77.5056,13.4,334.4
2025-06-25 00:54:36,12.3,-0.9,-12.00049,-77.50576,13.3,333.2
2025-06-25 00:54:51,11.8,2.0,-12.000267,-77.50592,13.3,329.5
2025-06-25 00:55:07,-5.0,0.0,-12.000045,-77.50608,0.0,330.0
2025-06-25 00:55:22,12.7,-1.7,-11.999825,-77.506242,13.3,330.8
2025-06-25 00:55:35,0.0,0.0,-11.999605,-77.506402,13.2,330.5
2025-06-25 00:55:53,11.8,1.8,-11.999385,-77.506562,13.2,329.3
2025-06-25 00:56:08,12.6,-1.4,-11.999165,-77.506722,13.2,327.6
2025-06-25 00:56:24,12.4,-0.9,-11.998945,-77.506882,13.2,327.0
2025-06-25 00:56:40,11.7,2.0,-11.998738,-77.507042,13.3,324.3
2025-06-25 00:56:55,12.1,-0.4,-11.998538,-77.507202,13.2,321.3
2025-06-25 00:57:10,12.6,-0.4,-11.998328,-77.507362,13.3,326.4
2025-06-25 00:57:25,12.2,1.6,-11.99811,-77.507523,13.4,328.3
2025-06-25 00:57:43,11.8,1.9,-11.997868,-77.507698,13.2,327.5
2025-06-25 00:57:57,12.3,-1.4,-11.997658,-77.50785,13.3,326.2
2025-06-25 00:58:12,12.6,-0.9,-11.997447,-77.508012,13.2,323.8
2025-06-25 00:58:27,11.9,1.6,-11.997245,-77.508163,13.3,323.6
2025-06-25 00:58:42,12.0,-0.4,-11.997023,-77.508332,13.3,325.1
2025-06-25 00:58:58,12.7,-0.4,-11.996805,-77.508492,13.2,324.4
2025-06-25 00:59:14,12.1,2.0,-11.996602,-77.508652,13.2,320.8
2025-06-25 00:59:30,11.8,0.7,-11.9964,-77.508812,13.3,321.2
2025-06-25 00:59:47,11.8,1.5,-11.996162,-77.509003,13.3,323.5
2025-06-25 01:00:03,12.3,-0.5,-11.995972,-77.509155,13.3,323.1
2025-06-25 01:00:18,12.6,-0.4,-11.995762,-77.509323,13.2,322.3
2025-06-25 01:00:33,12.0,0.0,-11.99556,-77.509483,13.4,323.2
2025-06-25 01:00:50,11.8,0.6,-11.99535,-77.509652,13.2,322.9
2025-06-25 01:01:05,12.6,-2.0,-11.995158,-77.509803,13.3,321.0
2025-06-25 01:01:20,12.6,0.7,-11.994958,-77.509963,13.3,320.5
2025-06-25 01:01:35,11.7,0.1,-11.994758,-77.510125,13.2,323.5
2025-06-25 01:01:49,12.5,-1.9,-11.994555,-77.510285,13.4,325.8
2025-06-25 01:02:06,12.7,-0.4,-11.994335,-77.510445,13.2,327.0
2025-06-25 01:02:23,12.5,1.6,-11.994103,-77.510612,13.4,326.4
2025-06-25 01:02:38,11.8,-0.9,-11.993883,-77.510773,13.2,326.5
2025-06-25 01:02:52,12.4,0.0,-11.993655,-77.51094,13.3,324.0
2025-06-25 01:03:09,12.7,0.7,-11.993447,-77.511093,13.3,326.1
2025-06-25 01:03:25,12.3,2.0,-11.993217,-77.511262,13.4,325.3
2025-06-25 01:03:40,11.9,-1.7,-11.993015,-77.511413,13.3,323.1
2025-06-25 01:03:55,12.9,1.1,-11.992805,-77.511573,13.4,324.9
2025-06-25 01:04:11,12.4,2.0,-11.992593,-77.511742,13.3,324.4
2025-06-25 01:04:26,11.8,-0.9,-11.992393,-77.511895,13.4,323.7
2025-06-25 01:04:41,12.3,-1.4,-11.992192,-77.512055,13.2,323.5
2025-06-25 01:04:55,6.0,2025.0,-11.991982,-77.512222,13.3,321.0
2025-06-25 01:05:13,12.4,2.0,-11.991773,-77.51239,13.2,318.4
2025-06-25 01:05:28,11.8,-1.7,-11.991583,-77.512543,13.3,321.0
2025-06-25 01:05:43,12.6,-0.4,-11.991383,-77.512703,13.4,318.2
2025-06-25 01:05:58,12.6,2.0,-11.991193,-77.512863,13.2,317.2
2025-06-25 01:06:14,11.8,-1.9,-11.991022,-77.513015,13.4,313.9
2025-06-25 01:06:30,12.0,-1.5,-11.990832,-77.513183,13.3,311.7
2025-06-25 01:06:45,12.8,1.9,-11.99066,-77.513337,13.3,312.7
2025-06-25 01:07:01,12.1,-1.1,-11.990473,-77.513503,13.0,313.3
2025-06-25 01:07:16,11.9,-1.3,-11.990303,-77.513657,13.3,312.2
2025-06-25 01:07:32,12.3,0.7,-11.990107,-77.513832,13.3,313.0
2025-06-25 01:07:47,12.7,1.6,-11.989935,-77.513985,13.3,313.9
2025-06-25 01:08:03,12.0,-1.6,-11.989762,-77.514145,13.3,310.4
2025-06-25 01:08:17,12.1,0.9,-11.989605,-77.514297,13.3,310.7
2025-06-25 01:08:34,12.6,1.3,-11.98943,-77.514473,13.4,307.9
2025-06-25 01:08:48,12.2,-1.7,-11.989277,-77.514625,13.2,306.3
2025-06-25 01:09:04,11.8,-0.5,-11.989128,-77.514778,13.3,303.7
2025-06-25 01:09:20,12.2,1.5,-11.98898,-77.514947,13.2,306.0
2025-06-25 01:09:35,12.8,0.9,-11.98883,-77.515107,13.3,306.3
2025-06-25 01:09:50,12.1,-2.0,-11.98867,-77.515267,13.3,309.1
2025-06-25 01:10:06,11.8,-1.3,-11.988502,-77.515435,13.3,306.3
2025-06-25 01:10:22,12.3,1.8,-11.988343,-77.515595,13.2,308.1
2025-06-25 01:10:37,12.5,-1.3,-11.98819,-77.515747,13.2,310.2
2025-06-25 01:10:53,12.1,-2.0,-11.988023,0.0,13.3,310.1
2025-06-25 01:11:08,12.1,1.9,-11.987863,-77.516075,13.4,307.4
2025-06-25 01:11:23,12.7,-0.0,-11.987702,-77.516235,13.2,306.0
2025-06-25 01:11:39,12.3,-1.9,-11.987547,-77.516395,13.3,306.1
2025-06-25 01:11:55,11.8,-0.4,-11.987378,-77.516563,13.3,307.5
2025-06-25 01:12:12,11.9,0.1,-11.98721,-77.516732,13.3,306.0
2025-06-25 01:12:27,12.7,0.9,-11.98706,-77.516892,13.2,305.3
2025-06-25 01:12:41,12.1,-1.6,-11.98692,-77.517043,13.3,304.5
2025-06-25 01:12:57,11.7,0.3,-11.986783,-77.517205,13.2,299.2
2025-06-25 01:13:13,12.6,0.6,-11.986657,-77.517372,13.3,29298.8
2025-06-25 01:13:29,12.7,0.2,-11.986537,-77.517532,13.2,299.5
2025-06-25 01:13:44,12.1,-1.0,-11.986403,-77.517693,13.4,299.9
2025-06-25 01:13:59,11.8,1.0,-11.986267,-77.517853,13.3,300.5
2025-06-25 01:14:16,12.4,1.4,-11.986135,-77.518013,13.2,299.8
